Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
9/2/15,638.64,645.057,630.64,644.91,1881489,0,1,638.64,645.057,630.64,644.91,1881489
9/1/15,633.66,644.44,625.06,629.56,2572884,0,1,633.66,644.44,625.06,629.56,2572884
8/31/15,656.26,664.41,646.35,647.82,1946844,0,1,656.26,664.41,646.35,647.82,1946844
8/28/15,665.11,667,653.75,659.69,1941833,0,1,665.11,667,653.75,659.69,1941833
8/27/15,672,673.9799,651.1,667.96,2948736,0,1,672,673.9799,651.1,667.96,2948736
8/26/15,643.1,662.48,630.37,659.74,4386985,0,1,643.1,662.48,630.37,659.74,4386985
8/25/15,646.4675,647,611.67,612.47,3571469,0,1,646.4675,647,611.67,612.47,3571469
8/24/15,600.6,644.33,593.09,618.11,6489430,0,1,600.6,644.33,593.09,618.11,6489430
8/21/15,671.04,672.89,643.104,644.03,4593970,0,1,671.04,672.89,643.104,644.03,4593970
8/20/15,689.1,696.16,675.2801,679.48,2889877,0,1,689.1,696.16,675.2801,679.48,2889877
8/19/15,690.11,700.2,686.8,694.04,2509697,0,1,690.11,700.2,686.8,694.04,2509697
8/18/15,691.07,695.7568,685.32,688.73,1385544,0,1,691.07,695.7568,685.32,688.73,1385544
8/17/15,688.04,694.74,683.06,694.11,1233951,0,1,688.04,694.74,683.06,694.11,1233951
8/14/15,684.04,692.26,682.9,689.37,1379855,0,1,684.04,692.26,682.9,689.37,1379855
8/13/15,689.2,694.03,682.18,686.51,1817748,0,1,689.2,694.03,682.18,686.51,1817748
8/12/15,694.49,696,680.51,691.47,2932328,0,1,694.49,696,680.51,691.47,2932328
8/11/15,699.58,704,684.32,690.3,5494011,0,1,699.58,704,684.32,690.3,5494011
8/10/15,667.09,671.62,660.23,663.14,1722915,0,1,667.09,671.62,660.23,663.14,1722915
8/7/15,667.78,668.795,658.87,664.39,1377152,0,1,667.78,668.795,658.87,664.39,1377152
8/6/15,673.99,674.75,660.73,670.15,2032984,0,1,673.99,674.75,660.73,670.15,2032984
8/5/15,665.75,679.91,665.5827,673.29,1812589,0,1,665.75,679.91,665.5827,673.29,1812589
8/4/15,664.34,668,660.51,661.28,1309410,0,1,664.34,668,660.51,661.28,1309410
8/3/15,657.66,666.67,657.66,664.72,1567407,0,1,657.66,666.67,657.66,664.72,1567407
7/31/15,664.7,664.9999,657.2,657.5,1746094,0,1,664.7,664.9999,657.2,657.5,1746094
7/30/15,657.44,668.05,651.69,664.56,1980345,0,1,657.44,668.05,651.69,664.56,1980345
7/29/15,662.26,663.33,652.84,661.43,1837805,0,1,662.26,663.33,652.84,661.43,1837805
7/28/15,661.76,664.1,653.41,659.66,1718193,0,1,661.76,664.1,653.41,659.66,1718193
7/27/15,651.57,667.07,651.55,658.27,2919110,0,1,651.57,667.07,651.55,658.27,2919110
7/24/15,676.77,677.79,653.18,654.77,4131137,0,1,676.77,677.79,653.18,654.77,4131137
7/23/15,691.85,696.07,671.59,674.73,3811598,0,1,691.85,696.07,671.59,674.73,3811598
7/22/15,694.02,713.33,691.62,695.1,4154987,0,1,694.02,713.33,691.62,695.1,4154987
7/21/15,684.88,705.6,684.15,695.35,3780230,0,1,684.88,705.6,684.15,695.35,3780230
7/20/15,688.98,697.8,681.77,692.84,5121752,0,1,688.98,697.8,681.77,692.84,5121752
7/17/15,680,703,678,699.62,12858136,0,1,680,703,678,699.62,12858136
7/16/15,589.5,604.5,587.92,601.78,5632054,0,1,589.5,604.5,587.92,601.78,5632054
7/15/15,583.74,588.69,580.21,583.96,2073330,0,1,583.74,588.69,580.21,583.96,2073330
7/14/15,574.5,589.7087,574.17,584.18,3741583,0,1,574.5,589.7087,574.17,584.18,3741583
7/13/15,559.51,572.85,558.7,571.73,2089641,0,1,559.51,572.85,558.7,571.73,2089641
7/10/15,553.71,559.29,552,556.11,2171750,0,1,553.71,559.29,552,556.11,2171750
7/9/15,548.65,548.88,544.62,544.65,1488324,0,1,548.65,548.88,544.62,544.65,1488324
7/8/15,545.6,548.28,541.2,541.7,1383065,0,1,545.6,548.28,541.2,541.7,1383065
7/7/15,547.43,551,539.85,550.03,1679759,0,1,547.43,551,539.85,550.03,1679759
7/6/15,542.25,548.58,542.095,545.62,1280687,0,1,542.25,548.58,542.095,545.62,1280687
7/2/15,544.74,548,543.57,547.34,1406213,0,1,544.74,548,543.57,547.34,1406213
7/1/15,543.66,545.81,539.76,543.3,1537973,0,1,543.66,545.81,539.76,543.3,1537973
6/30/15,545.09,545.9,539.54,540.04,1725464,0,1,545.09,545.9,539.54,540.04,1725464
6/29/15,546.75,550.9,540.24,541.25,1887816,0,1,546.75,550.9,540.24,541.25,1887816
6/26/15,559.71,560,551.85,553.06,2183753,0,1,559.71,560,551.85,553.06,2183753
6/25/15,560.3,563.14,557.455,557.95,1335270,0,1,560.3,563.14,557.455,557.95,1335270
6/24/15,562.48,562.64,556.81,558.57,1446156,0,1,562.48,562.64,556.81,558.57,1446156
6/23/15,559.79,564.9,557.15,563.39,1569808,0,1,559.79,564.9,557.15,563.39,1569808
6/22/15,559.41,565.61,558.91,559.68,1737569,0,1,559.41,565.61,558.91,559.68,1737569
6/19/15,556.52,557.91,552.258,557.52,2964489,0,1,556.52,557.91,552.258,557.52,2964489
6/18/15,548,557.25,548,556.18,2059603,0,1,548,557.25,548,556.18,2059603
6/17/15,545.42,548.36,541.81,546.6,1222049,0,1,545.42,548.36,541.81,546.6,1222049
6/16/15,544.48,546.69,541.5724,544.87,1626349,0,1,544.48,546.69,541.5724,544.87,1626349
6/15/15,542.73,544.05,539.21,543,1357481,0,1,542.73,544.05,539.21,543,1357481
