4/30/15,100.33
4/29/15,101.18
4/28/15,101.65
4/27/15,101.6
4/24/15,101.225
4/23/15,101.445
4/22/15,100.16
4/21/15,97.24
4/20/15,96.65
4/17/15,95.58
4/16/15,97.39
4/15/15,97.96
4/14/15,97.88
4/13/15,97.89
4/10/15,98.89
4/9/15,97.925
4/8/15,97.915
4/7/15,97.35
4/6/15,97.85
4/2/15,98.5
4/1/15,97.675
3/31/15,96.96
3/30/15,98.23
3/27/15,97.06
3/26/15,96.945
3/25/15,97.315
3/24/15,99.7
3/23/15,100.13
3/20/15,100.43
3/19/15,99.78
3/18/15,99.93
3/17/15,98.98
3/16/15,99.38
3/13/15,97.77
3/12/15,96.675
3/11/15,95.18
3/10/15,95.39
3/9/15,97.645
3/6/15,97.41
3/5/15,98.12
3/4/15,97.45
3/3/15,97.995
3/2/15,98.68
2/27/15,97.63
2/26/15,97.68
2/25/15,97.64
2/24/15,97.375
2/23/15,96.34
2/20/15,96.72
2/19/15,91.11
2/18/15,89.76
2/17/15,90.09
2/13/15,90.25
2/12/15,89.39
2/11/15,88.79
2/10/15,89.14
2/9/15,87.84
2/6/15,87.83
2/5/15,91.71
2/4/15,90.54
2/3/15,90.5
2/2/15,88.28
1/30/15,86.82
1/29/15,88.45
1/28/15,87.5
1/27/15,88.45
1/26/15,89.36
1/23/15,89.42
1/22/15,88.79
1/21/15,86.4
1/20/15,87.42
1/16/15,86.42
1/15/15,85.08
1/14/15,86.23
1/13/15,86.31
1/12/15,86.72
1/9/15,87.97
1/8/15,89.86
1/7/15,88.67
1/6/15,88.06
1/5/15,90.85
1/2/15,91.21
12/31/14,92.19
12/30/14,93.105
12/29/14,93.76
12/26/14,94.19
12/24/14,94.59
12/23/14,95.15
12/22/14,94.69
12/19/14,93.92
12/18/14,94.48
12/17/14,92.88
12/16/14,92.11
12/15/14,92.67
12/12/14,92.17
12/11/14,93.37
12/10/14,92.56
12/9/14,92.72
12/8/14,93.355
12/5/14,93.68
12/4/14,93.87
12/3/14,93.7
12/2/14,93.33
12/1/14,94.12
11/28/14,93.87
11/26/14,92.24
11/25/14,92.66
11/24/14,92.67
11/21/14,91.72
11/20/14,90.73
11/19/14,91.42
11/18/14,91.34
11/17/14,90.93
11/14/14,90.69
11/13/14,90.44
11/12/14,89.62
11/11/14,90.71
11/10/14,89.88
11/7/14,88.81
11/6/14,89.13
11/5/14,88.73
11/4/14,88.45
11/3/14,88.34
10/31/14,88.01
10/30/14,86.83
10/29/14,85.88
10/28/14,86.33
10/27/14,85.01
10/24/14,84.96
10/23/14,83.53
10/22/14,81.96
10/21/14,83.37
10/20/14,81.04
10/17/14,81.03
10/16/14,78.64
10/15/14,79.5
10/14/14,79.39
10/13/14,79.68
10/10/14,80.17
10/9/14,81.81
10/8/14,83.8
10/7/14,82.47
10/6/14,84.66
10/3/14,85.26
10/2/14,84.52
10/1/14,85.72
